2973	[36130, 43114, 41136, 44139, 14630, 27917, 28854, 27631, 34070, 31561, 31854, 19543, 39488, 30979, 25091, 428, 30709, 20434, 11531, 46223, 11275, 5379, 5956, 44642, 32323, 2913, 45, 24235, 10527, 20794, 29751, 44943, 20073, 38690, 759, 14691, 38885, 15652, 1484, 33646, 27328, 21033, 22873, 45824, 46238, 13176, 18497, 33943, 23863, 719, 45105, 40682, 14785, 37935, 1036, 10410, 24288, 44497, 40136, 29177, 27840, 34332, 22699]
2974	[39864, 17851]
2975	[26381, 32249, 10385, 2928, 25288, 13984, 4022, 34916, 48541, 12685, 29622, 19902, 18172, 38527, 42743, 27710, 23085, 48394, 10284, 20379, 33277, 2066, 29173, 20754]
2976	[38364, 22124, 29114, 31127, 27142, 13894, 20162, 39117, 46355, 14073, 4193, 40448, 27481, 25284, 46910, 34061, 15425, 29873, 23335, 39845, 15105, 32593, 46381, 42045, 32781, 42355, 43208, 5167, 26500, 48755, 37945, 20794, 2570, 29418, 1099, 20690, 2816, 24223, 26296, 5442, 48106, 20999, 36518, 22738, 38244, 14052, 10547, 1739, 27424, 17338, 14841, 20846, 21045, 36522, 48457, 3442, 11941, 42458, 14564, 20361, 40333, 23136, 13922, 15753, 38168, 20997, 21538, 9855, 32065, 49039, 49312, 27193, 9984, 37222, 46707, 25207, 10836, 24538, 16172, 5586, 47627, 8582, 21279, 14861, 28498, 27675, 45413, 32686, 15557, 3819, 25628, 2820, 45340, 42987, 34703, 533, 33786, 30467, 9403, 31615, 5938, 35098]
2977	[36070]
2978	[6115, 26076, 40136, 39584, 5381]
2979	[46273, 25517, 7183, 15945, 23077, 19875, 1943, 47647, 29564, 1636, 9018, 3534, 36548, 19485, 23569, 2545, 42223, 6995, 14375, 3487, 28266, 47227, 38275, 46284, 18043, 34556, 2912, 320, 6571, 16263, 35028, 19027, 22366, 47877, 22868, 26573, 49396, 18061, 2734, 11351, 11628, 23039, 46597, 10003, 47609, 34059, 16897, 16158, 33462, 34884, 33541, 47597, 23416, 20985, 11122, 24091, 31327, 16313, 24363, 10506, 3183, 16104, 27119, 957, 44176, 24652, 48167, 26945, 13753, 14548, 14102, 822, 16088, 22206, 22893, 30322, 12331, 19899, 8013, 36765, 37198, 43205, 40432, 29553, 1415, 3125, 33809, 3583, 2765, 44242, 10781, 16549, 8111, 19067, 44775, 10473, 23100, 42052, 21670, 21477, 48490, 6732, 6714, 14413, 47770, 28524, 21549, 15981, 49201, 21344, 32762, 9324, 16217, 21451, 15393, 19905, 46472, 42386, 2274, 28371, 4010, 46765, 19855, 13956, 39982, 18555, 6622]
2980	[46277, 12204, 9407, 3829, 18220, 22248, 38482, 764, 18458, 29680, 8368, 12999, 6644, 26121, 28574, 16911, 45459, 7755, 7353, 2672, 13485, 36116, 10264, 3117, 7821, 30162, 6995, 5758, 38709, 20769, 1832, 10454, 7087]
2981	[5901, 2314, 1298, 22026, 9891, 45228, 10620, 9443, 29361, 48049, 33732, 5406, 23898, 32623, 10096, 8875, 38329, 18328, 31524, 23979, 35505, 48131, 9421, 40794, 38001, 45619, 3067, 29258, 34460, 9558, 15271, 27398, 29428, 29943, 15601, 5530, 5989, 38283, 40902, 28484, 45113, 2047, 18979, 4932, 42641, 37975, 33631, 1529, 25602, 31404, 49039, 29741, 27424, 15396, 16381, 37176, 2986, 25639, 43759, 21410, 35084, 20200, 32796, 45824, 37205, 44343, 38693, 46525, 25777, 47684, 25329, 41922, 33377, 25782, 3104, 41617, 16075, 21314, 37913, 4868, 13977, 1330, 13370, 27222, 22918, 17297, 45166, 5491, 11109, 44535, 40688, 47651, 30817, 6063, 16428, 1727, 11715, 31093, 25628, 34846, 32868, 34740, 13551, 7218, 34280, 4594, 13589, 2904, 14524, 6545, 12983, 34703, 14861, 27224, 7926, 12337, 43964, 16809, 11054, 46246, 17837, 35833, 42875, 22048, 37336, 3228, 12417, 31916, 11864, 28763, 29799, 27323, 19443, 34604, 26710, 21607]
2982	[9133, 12143, 31309, 47173, 4996, 20049, 38503, 3284, 18049, 47049, 37123, 40822, 27109, 24688, 28896, 6784, 13493, 7903, 7371, 312, 39325, 18218, 10585, 2193, 3435, 33714, 39946, 37112, 30991, 42864, 34037, 24071, 43760, 36385, 12040, 32408, 3285, 9131, 46541, 8970, 18479, 21964, 1004, 41179, 26097, 46984, 3858, 6151, 45789, 13173, 3851, 47883, 22357, 10990, 27499, 34408, 37109, 24658, 23951, 47045, 12063, 28155, 26019, 37820, 9429, 26176, 30626, 26031, 3111, 20107, 38632, 28967, 27252, 37286, 47307, 28388, 34645, 3087, 40438, 3165, 44063, 6402, 12891, 20897, 12416, 5861, 43693, 45712, 20632, 21736, 8704, 6320, 39667, 7144, 13465, 45433, 33845, 12275, 30189, 2898, 31048, 5097, 10604, 31483]
2983	[34689, 15593, 25962, 12166, 27490, 764, 44061, 6249, 48200, 1336, 19042, 41578, 5687, 47455, 23997, 29767, 41849, 25416, 38228, 11058, 5993, 2545, 29046, 47287, 23791, 27460, 39449, 28524, 15652, 11701, 42712, 43099, 5322, 40432]
2984	[19796]
2985	[4306, 42370, 25925, 15400, 26971, 44034, 24492, 6071, 5992, 1774, 11147, 26714, 6780, 31956, 3653, 48967, 2682, 33696, 33941, 10560, 41142, 4304, 35733, 8710, 8712, 3675, 38274, 11274, 11622, 10868, 11287]
2986	[23434, 41338, 25727, 487, 15393, 11046, 14731, 45438, 42980, 19432, 16367, 4134, 27354]
2987	[32960, 6113, 15287, 9453, 47647, 5564, 19731, 12548, 19223, 20581, 30103, 31610, 6376, 21196, 26412, 9635]
2988	[9486, 39074, 521, 40073, 17482, 28224, 32002, 4008, 39892, 18528, 5239, 47395, 18803, 46544, 4031, 20905, 48971, 13258, 30744, 31057, 5498, 35012, 10882, 42504]
2989	[33375, 42049, 18201, 35532, 31644, 33375, 31158, 36199, 40126, 33838, 76, 39967, 9489, 76, 26674, 38923, 44135, 2310, 47728, 12498, 11010, 31081, 32850, 38647, 35642, 39941, 18744, 40383, 4346, 35345, 21407, 7480, 44848, 7566, 40445, 22570, 15399, 12083, 40246, 46169, 1483, 36324, 45824, 42064, 11410, 27777, 4666, 44184, 18095, 11128, 21307, 390, 47472, 44823, 2077, 835, 16757, 13249, 25569, 31854, 16200, 15011, 16460, 43555, 21639, 29846, 8319, 25091, 8136, 27132, 34851, 43652, 22129, 9654, 7980, 43797, 11808, 25205, 11475, 40916, 43797, 1244, 8501, 47891, 47791, 47323, 9036, 24929, 9275, 34704, 32937, 14696, 8282, 16133, 13977, 1330, 13370, 27222, 30133, 21398, 17731, 4278, 42067, 7911, 32647, 26765, 26165, 7555, 33815, 33819, 44077, 30687, 19893, 43355]
2990	[19415, 10705, 23968, 31887, 23767, 30749, 1542, 22092, 32035, 3604, 47318, 27671, 47032, 29495, 25792]
2991	[28541, 29499, 16555, 2879, 18056, 42812, 15553, 28756, 4988, 43158, 24138]
2992	[28390, 30303, 10356, 9532, 47032, 467, 36160, 46966, 32846, 14411, 33786, 1579, 7288, 40031, 42636, 6190, 26989, 40032, 41410, 48674, 25520, 20961, 11824, 16172, 26212, 13529, 27856, 25678, 14448, 48550]
2993	[34733, 48674]
2994	[37803, 44086, 36970, 18067, 5342, 9072, 22317]
2995	[40604, 29209, 26256, 23543, 35520, 26506, 36145, 922, 15150, 31136]
2996	[35822, 45865, 7900, 16903, 48606, 64]
2997	[25866, 25978, 543, 352, 36103, 47523, 12814, 44833, 9581, 22350, 17800, 42119, 19921, 33266, 6824, 10677, 9212, 21913, 42974, 4483, 5147, 24226, 7283, 26861, 12109, 10865, 38582, 45581, 4060, 30970, 31131, 32774, 37718, 41371, 879, 10673, 16126, 44296, 18424, 3313, 42771, 17216, 31389, 35236, 36840, 42912, 43446, 27095, 34863, 12542, 49113, 8513, 19555, 31726, 12182, 15356, 19492, 39733, 40351, 10698, 25233, 11183, 23986, 46948, 44256, 28697, 44965, 18032, 21504, 960, 16548, 22630, 11338, 35559, 14040, 5360, 40538, 30779, 28146, 31375, 12134, 41475, 20971, 24779, 23204, 19987, 10695, 411, 38744, 22997, 4958, 42303, 7574, 859, 844, 3791, 17487, 40552, 8730, 26581, 12834, 47494, 45632, 20138, 24311, 31579, 38330, 41229, 39057, 24813, 44241, 11906, 47687, 6762, 3455, 9129, 2290, 1995, 4480, 48296, 46835, 7149, 6896, 12124, 7264, 38093, 2031, 35091, 20465, 38467, 48224, 5270, 45002, 9772, 34441, 15256, 35912, 46607, 47122, 33371, 38576, 2622, 20891, 35367, 12716, 1726, 6156, 12196, 43338, 44001, 16874, 47888, 31641, 4518, 29614, 14834, 6831, 20271, 31311, 45564, 18766, 14883, 16628, 41735, 3574, 48059, 34477, 34652, 41270, 45286, 9106, 4543, 4998, 46784, 38631, 22014, 3569, 45500, 15029, 4892, 34367, 25086, 26093, 38652, 11869, 47369, 45687, 34921, 36498, 1126, 27278, 16702, 49066, 1426, 10438, 36950, 5515, 40827, 8181, 1764, 1396, 43952, 25533, 4908, 380, 22396, 11804, 38852, 22615, 39791, 12415, 26315, 44930, 41912, 9224, 46587, 1210, 24728, 12788, 12919, 40313, 26578, 9862, 7397, 46961, 27660, 21332, 15363, 406, 41121, 32894, 2550, 28842, 10905, 22928, 29716, 11353, 8037, 1146, 45745, 36277, 39813, 47746, 38757, 8297, 46047, 11848, 18436, 31922, 570, 23161, 48063, 41382, 23456, 37788, 1563, 12787, 3349, 34661, 21866, 7494, 26698, 3898, 15607, 33057, 12294, 20440, 36853, 45744, 17929, 28333, 32668, 26584, 24982, 1221, 8075, 28392, 3431, 25465, 35973, 20987, 44688, 28025, 38033, 11718, 5545, 14976, 49132, 3271, 31826, 30479, 25005, 47007, 37816, 49332, 17709, 125, 32935, 8780, 45404, 25654, 11773, 33639, 36797, 238, 32620, 23082, 12620]
2998	[34982, 6636, 33148, 44012, 29113, 23496, 47651, 23122, 46763, 22320, 41376, 27383, 10907, 48577, 10620, 41137, 6505, 42739, 16384, 4610, 7272, 21314, 28474, 2085, 38151, 41323, 18412, 16075, 49228, 47875, 41411, 16533, 16837, 421, 35774, 32398, 18495, 3316, 13164, 13386, 26598, 1167, 3339, 21732, 19012, 9384, 18738, 48030, 36443, 29514, 11465, 41824, 7806, 45817, 49156, 22903, 42137, 42178, 11163, 36035, 1952, 47506, 33861, 47384, 32362, 45049, 29094, 18300, 38700, 39071, 35605, 29617, 38420, 3478, 14936, 42498, 24464, 41295, 37307, 28323, 44761, 26401, 14098, 40233, 13261, 12629, 17357, 13443, 23285, 26741, 16268, 20689, 28295, 15055, 37913, 38629, 23185, 5942, 14042, 38658, 15068, 21220, 24374, 5059, 32656, 28494, 5445, 35739, 11887, 34960, 44577, 47547, 39393, 37660, 44579, 2285, 2176, 21663, 44443, 17908, 41684, 35385, 27064, 48665, 37474, 8342, 34656, 19858, 35499, 15271, 16302, 42572, 38013, 4868, 34793, 20135, 33889, 49339, 3230, 48627, 46229, 7143, 7928, 25058]
2999	[11414, 33729, 8024, 2413, 43332, 19402, 46421, 46379, 22011, 13526, 21609, 17932, 36743, 13484, 32712, 38893, 10309, 33372, 31575, 17942, 44190, 49051, 25359, 39363, 49050, 4062, 11871, 3148, 29706, 5873, 10559, 21375, 42653, 37389, 1215, 910, 13902, 49329]
3000	[21252, 30518, 38278, 31093, 34519, 39846, 1870, 15341, 25710, 10713, 12928, 34151, 15493, 25809, 13513, 27903, 16183, 47158, 35402, 22325, 47800, 18930, 29138, 15275, 15955, 14643, 25666, 19141, 6193, 29028, 6707, 45871, 2973, 45578, 14004, 33731, 23902, 45277, 10146, 515, 15544, 960, 10445, 8622, 24035, 25990, 42296]
3001	[17148, 11963, 5072, 29116, 24957, 14453, 7929, 18893, 41306, 12678, 47261, 47955, 32510, 6883, 38798, 10665, 32695, 19042, 25170, 7141, 10374, 23124, 16442, 42284, 34157, 39324, 10356, 25637, 46641, 2439, 19280, 14235]
3002	[11108, 28663, 24516, 44240, 23173, 17240, 33667, 9899, 15812, 36452, 23091, 12185, 8549, 35595, 27504, 19193, 4795, 1575, 3802, 33407, 49183, 6259, 31502, 16063, 19815, 1687, 3092, 10344, 13426, 15611, 43236, 13581, 15859, 29138, 24233, 31966, 22971, 45898, 24252, 34388, 42616, 42916, 29708, 10512, 1741, 12317, 42868, 22845, 46536, 24881, 11157, 25714, 41876, 22723, 17514, 44100, 15351, 26385, 33259, 9771, 9881, 39801, 32517, 41267, 36858, 21337, 44562, 35097, 15201, 7883, 46685, 14207, 46118, 31296, 39058, 4266, 11545, 31009, 23486, 10221, 22758, 34343, 36050, 48688]
3003	[24268, 8225, 36633, 43387, 35051, 39697, 41277, 24596, 26705, 10795, 25628, 28477, 11908, 32701, 10387, 38772, 10836, 28984, 33815, 34688, 41932, 5849, 9275, 48672, 14125, 2787, 31874, 23103, 8841, 36796, 45160, 32513, 3320, 25990, 25141, 16411, 29547, 36206, 11531, 16567, 24522, 36043, 2935, 44798, 1691, 754, 13088, 35488, 35939, 40268, 33200, 14215, 22349, 29156, 18694, 8452, 32579, 22758, 9449, 29846, 4561, 15880, 28728, 25690, 10731, 35786, 24403, 24950, 42400, 36223, 17582, 37519, 29540, 18822, 12984, 3177, 15776, 9158, 15544, 19564, 40521, 7896, 21682, 14956, 34718, 15005, 416, 13064, 43786, 43500, 48323, 31377, 36835, 47851, 42565, 17405, 15107, 43137, 32405, 18875, 11342, 29898, 33936, 10159, 34325, 23998, 15351, 20775, 35246, 22963]
3004	[16526, 32913]
3005	[27963, 34445, 6818, 27309, 9267, 25775, 38660, 4618, 22852, 13048]
3006	[13165, 7474, 16793, 28185, 31048, 941, 14037, 1787, 45889, 13839, 34374, 16945, 20021, 28354, 25336, 10296, 41768, 22076, 49404, 31763, 49400, 1925, 17654, 18024, 25511, 23469, 39409, 48042, 22100, 18261, 12598, 23425, 46946, 14463, 29912, 15211, 27022, 46609, 46126, 48748, 26736, 30666, 20776, 37105, 35201, 27028, 6252]
3007	[48871, 31010, 16892]
3008	[45964, 853, 45830, 13256, 48597, 16411, 44029, 43590, 17207, 20109, 15257, 9065, 23835, 29609, 3444, 26064]
3009	[43483, 42652, 18129, 651, 18146, 46255, 41307, 48050, 44822, 44427, 6920, 44015, 7542, 6783, 37911, 35724, 44816, 6664, 1803, 2505, 8845, 29040, 43489, 7571, 15003, 31285, 23539, 7882, 47004, 9698, 35738, 8988, 9291, 5207, 31598, 36901, 38419, 39891, 37318, 26783, 7183, 10454, 38753, 19771, 1373, 13277, 18155, 40691, 13995, 1657, 39234, 9407, 42223, 42703, 13734, 36679, 11801, 34863, 41086, 7610, 16702, 37912, 3897, 23661, 15287, 13478, 6111, 42319, 16030, 13198, 7882, 42902, 44700, 10339, 9961, 33320, 38823, 15945, 34078, 32934, 37065, 29562, 14800, 46611, 8523, 7183, 19535, 25840, 406, 47346, 43218, 39683, 18500, 436, 18947, 37151, 26972, 289, 48192, 10465, 42144, 36619, 24212, 23097, 32331, 13791, 25244, 3899, 49063, 19491, 27103, 9379, 1246, 35837, 48346, 31875, 40654, 13164, 42157, 34541, 5881, 2522, 44476, 17583, 18299, 144, 29718, 2281, 42192, 20610, 48906, 47746, 29104, 18844, 26578, 12111, 14050, 33395, 37362, 25315, 42410, 25357, 34816, 8418, 31840, 28966, 28510, 35732, 43508, 31777, 27302, 2342, 43215, 20724, 36020, 27302, 2001, 36376, 42193, 41605, 48881, 45989, 12716, 11551, 1570, 44422, 14476, 19084, 34218, 1669, 44203, 12999, 33616, 26866, 1373, 7397, 6475, 15463, 37009, 11824, 41115, 28371, 34441, 14476, 18934, 41605, 48394, 9929, 37152, 2650, 48295, 13346, 33366, 23249, 19170, 18626, 42368, 31714, 38838, 31784, 15244, 33683, 18066, 24536, 11620, 18028, 8954, 29362, 33068, 10963, 10964, 37967, 1914, 12947, 20626, 34730, 8629, 26766, 853, 17929, 18832, 45942, 43595, 10473, 1286, 1636, 40309, 4958, 18958, 18181, 19673, 39299, 17108, 28481, 49359, 29363, 10983, 37881, 40268, 31034, 35640, 26188, 4981, 733, 3338, 12915, 39186, 28568, 47194, 45546, 4345, 23851, 41156, 15093, 22322, 19611, 33572, 9253, 10698, 33801, 9580, 17838, 25329, 37659, 42365, 39448, 42612, 32668]
3010	[20608]
3011	[1259, 22294, 42938, 17425, 47757, 19289, 9440, 8302, 14761, 43429, 4276, 18948, 46880, 42650, 14335, 33116, 17718, 48046, 25111, 37371, 28135, 2009, 4558, 16241, 38245, 22011, 47436, 24777, 36844, 18385, 7157, 31951, 590, 1171, 12241, 36175, 5873, 6702, 44518, 25577, 40824, 27390, 47581, 29297, 17560, 725, 33500, 8989, 26508, 8190, 22506, 10050, 42450, 34894, 34377, 10145, 24472, 18446, 32445, 40222, 35859, 20096, 38214, 35808, 17052, 16683, 8517, 2871, 19302, 33118, 47919, 41776, 17880, 3152, 14704, 8717, 20279, 14867, 38378, 22751, 29761, 11288, 31930, 24718, 1994, 15980, 40907, 6971, 15722, 18396, 151, 20275, 49342, 25061, 17073, 43510, 20364, 41105, 16632, 46414, 21354, 41797, 15187, 42069, 43002, 34609, 19233, 24871, 4992, 31434, 48052, 10813, 42147, 30213, 32313, 25566, 10631, 5633, 5055, 22197, 18326, 6928, 2303, 37745, 43413, 26605, 2331, 15004, 43756, 2651, 37871, 35212, 47968, 14022, 43732, 21036, 26772, 34674, 108, 46739, 4775, 12324, 9493, 4026, 8759, 23676, 31878, 18114, 9088, 29207, 38177, 4367, 41512, 10650, 5046, 27614, 27778, 20205, 8019, 40964, 20715, 47056, 3625, 44190, 11045, 2671, 3993, 19722, 21771, 16184, 12720, 10062, 20185, 26885, 11312, 35568, 45081, 21389, 7152, 34852, 31077, 17062, 38970, 34906, 13436, 34508, 14223, 17062, 45541, 47485, 13876, 1478, 47375, 13235, 20076, 14264, 7725, 48345, 19082, 36820, 29913, 1303, 39746, 27753, 43284, 17157, 15958, 34333, 20687, 11064, 42530, 47067, 14581, 44741, 3199, 39233, 48397, 34196, 21542, 33706, 49398, 25369, 27992, 9184, 25868, 11652, 46372, 19610, 4186, 40575, 2320, 11174, 9405, 18456, 11321, 37032, 39201, 29576, 32496, 9639, 47245, 43844, 24387, 19498, 28239, 22409, 26547, 40658, 12002, 33946, 15962, 26310, 43195, 8410, 40653, 18899, 14227, 12889, 28102, 1238, 2700, 7280, 2064, 4011, 12498, 6562, 23670, 34965, 10763, 40777, 10139, 23219, 32839, 38716, 29372, 10316, 33249, 8846, 46, 25763, 20737, 44620, 19632, 20791, 48638, 8299, 1533, 28713, 19353, 46086, 42706, 10010, 12058, 23879, 35080, 34176, 4377, 24063, 37867, 27526, 12205, 24128, 14429, 44180, 13275, 18737, 41290, 40286, 23226, 25464, 3905, 1736, 972, 28073, 39001, 15494, 9331, 39296]
3012	[28114, 37747, 208, 42934, 22385, 38829, 29930, 16101, 4764, 36636, 4616, 14840, 21468, 27285, 31931, 42483, 25338, 46442, 17653, 547, 1600, 27139, 30593, 12401, 30156, 2662, 29248, 7985, 3352, 39468, 14411, 21012, 14819, 37724, 38485, 18836, 18087, 18909, 16372, 41325, 12908, 1278, 47603, 15017, 15171, 20432, 43459, 24003, 7813, 22164, 29520, 27316, 23707, 26791]
3013	[42961, 26946, 7938, 44067, 9471, 9989, 25766, 16303, 34753, 974, 37783, 36289]
3014	[12592, 43386, 11637, 26296, 27689, 17982, 20078, 34256, 43681, 11799, 31046, 22002, 23313, 34523, 7783, 41536, 44815, 16407, 44386, 20801, 1740, 39822, 7308, 7769, 33293, 15233, 36708, 15765, 25653, 46843, 3819, 1056, 16735, 8388, 35233, 43439, 37365, 45202, 48153, 3021, 11689, 48847, 22756, 3334, 5500, 2237, 7278, 48666, 21422, 9825, 17469, 26179, 29650, 12536, 7589, 18539]
3015	[41432, 6695, 24908, 33321, 49236, 8808, 11280, 48363, 17863, 30911, 21843, 37957, 5631, 2059, 36591, 20068, 36258, 37622, 33713, 3854, 49005, 43291, 35638, 31533, 27883, 48756, 18457, 41752, 18423, 17365, 34212, 47005, 16721, 28832, 9610, 1186, 44335, 27425, 44358, 44989, 49073, 17684, 19345, 21285, 48668, 12957, 30960, 33677, 14610, 16129, 26203, 11458, 17536, 15263, 37830, 48880]
3016	[22297, 45717, 38586, 44526, 24733, 6675, 23873, 35278, 34856, 31902, 24280, 31603, 30206, 31080, 15262, 38721, 19324, 27926, 25310, 3047, 36182, 34191, 16565, 5512, 33602, 27808, 33087, 22624, 36364, 29369, 45737, 13053, 39713, 184, 8853, 40137, 11097, 20611, 2036, 44057, 6031, 3609, 18663, 13286, 15303]
3017	[34003, 38621, 1925, 33176, 21695, 9185, 11298, 8559, 20049, 14505, 6754, 6979, 29786, 2225, 45559, 6622, 46481, 30119, 28814, 39870, 44605, 4733, 5643, 25984, 18777, 47560, 37059, 9786, 21674, 25314, 25207, 6312, 37572, 25782, 22931, 36175, 31837, 29440, 22027, 22999, 41335, 46196, 18105, 43655, 27094, 49312, 15149, 46885, 6362, 6214, 8714, 32329, 18481, 36927, 35664, 20147, 43283, 6508, 13013, 10033, 11288, 42355, 17607, 35568, 47877, 35371, 38039, 41192, 27921, 10401, 26353, 19233, 3984, 8940, 142, 47475, 735, 19135, 2799, 25960, 39341, 28506, 7019, 8569, 13251, 7458, 39614, 49259, 27907, 3601, 18971, 43905, 16046, 11302, 18730, 7125, 48931, 10119, 8657, 40575, 45434, 47968, 11899, 40698, 5570, 13061, 49201, 44133, 24246, 44222, 21389, 30130, 8548, 40826, 32288, 12500, 9026, 48889, 6719, 48762, 40541, 11817, 42043, 20076, 26316, 47067, 32489, 27890, 759, 5980, 44897, 26547, 23416, 29907, 4304, 16344, 31963, 34354, 29072, 31527, 29880, 44776, 41845, 28126, 23612, 35160, 25173, 6388, 3938, 5327, 2736, 5831, 5746, 40397, 42806, 46, 32406, 8031, 16019, 22875, 240, 39648, 45783, 27276, 25996, 15750, 22811, 32506, 11036, 15095, 25396, 31047, 6324, 13498, 11772, 42888, 22276, 20912, 22623, 20737, 20112, 17720, 41275, 16989, 23133, 16758, 7659, 28575, 37759, 35189, 27069, 4186, 10471, 3678, 41474, 40777, 5673, 35551, 19061, 25399, 25754, 31534, 4108, 36712, 11876, 15284, 19907, 41354, 17601, 31505, 40292, 22147, 8846, 24851, 6091, 18109, 195, 18364, 37723, 14215, 6389, 34636, 35080, 8381, 48096, 40624, 43951, 32451, 23477, 40474, 6797, 31289, 20889, 19845, 19063, 3966, 16265, 27868, 8216, 45343, 38399, 41128, 4292, 22832, 17460, 41645, 39053, 10588, 21756, 26885, 39943, 22759, 22758, 2789, 38209, 25106, 40783, 23702, 28306, 6448, 12587, 22599, 18059, 13034, 20693, 27979, 5828, 30998, 21363, 23039, 2530, 11514, 33706, 17116, 35710, 19688, 12643, 2530, 16965, 41805, 32009, 7978, 36871, 8253, 27500, 17516, 1882, 9881, 12705, 15924, 5773, 263, 45442, 8018, 37761, 7869, 2445, 37920, 44592, 2990, 37532, 31203, 36097, 32631, 28582, 48688, 42461, 28449, 7892, 19905, 4235, 4238, 6161, 34011, 44463, 33367, 1395, 49099, 16369, 4770, 29914, 35079, 29293, 1687, 18134, 429, 32214, 46149, 35328, 48062, 39607, 1373, 15126, 9733, 36365, 20062, 47908, 17390, 3036, 1462, 11943, 42391, 8920, 11014, 29228, 44717, 15511, 10518, 4259, 30181, 2708, 19167, 46754, 21337, 33111, 21098, 32136, 7215, 13545, 11033, 28109, 13621, 26971, 11147, 40303, 30065, 34495, 18861, 12029, 10754, 41614, 37304, 28174, 533]
3018	[37207, 29517, 17096, 30800, 2442, 1353, 41735, 2301, 23769, 32300, 29737, 36273, 6111, 26251, 38706, 27001, 23263, 11145, 6650, 11892, 21052, 32689, 16953, 15147, 20015, 10856, 29964, 10437, 10912, 5879, 46329, 37620, 30720, 46835, 40887, 7544, 41039, 38146, 47145, 28065]
3019	[9675, 11649, 30785, 46582, 4495, 7972, 8030, 4753, 22215, 7924, 8022, 3903, 17850, 47908, 35685, 36938, 41334, 21091, 21362, 16470, 8698, 49106, 18878, 8515, 10088, 3251, 37028, 17070, 8731, 30398, 6442, 16598, 13339, 34503, 41196, 26350, 47324, 23867, 21319, 12663, 12757, 42758, 43319, 35252, 30452, 5609, 18271, 43819, 7943, 37011, 12218, 24836, 46542, 12529, 29221, 2048, 1245, 14709, 11303, 45317, 32437, 13816, 15357, 37139, 20601, 11244, 4464, 30563, 12761, 48574, 35887, 27523, 19514, 48136, 18189, 20651, 255, 9434, 8045, 18873, 18927, 38136, 37438, 28956, 5666, 27418, 20793, 23910, 6910, 8130, 5985, 19677, 16655, 38270, 25930, 12235, 36513]
